Student_ID,Course,Total_Classes,Classes_Attended,Attendance_Percentage
8,F,120,78,65.0
11,F,120,78,65.0
14,F,120,78,65.0
19,A,120,78,65.0
22,A,120,78,65.0
36,A,120,78,65.0
39,F,120,78,65.0
45,F,120,78,65.0
68,F,120,78,65.0
71,A,120,78,65.0
81,F,120,78,65.0
91,A,120,78,65.0
95,F,120,78,65.0
102,A,120,78,65.0
103,F,120,78,65.0
106,F,120,78,65.0
111,A,120,78,65.0
115,F,120,78,65.0
117,F,120,78,65.0
119,F,120,78,65.0
135,A,120,78,65.0
150,A,120,78,65.0
156,F,120,78,65.0
163,A,120,78,65.0
168,A,120,78,65.0
174,A,120,78,65.0
176,A,120,78,65.0
179,A,120,78,65.0
193,A,120,78,65.0
193,F,120,78,65.0
196,F,120,78,65.0
201,A,120,78,65.0
208,F,120,78,65.0
211,F,120,78,65.0
215,F,120,78,65.0
221,F,120,78,65.0
251,F,120,78,65.0
263,A,120,78,65.0
265,A,120,78,65.0
275,A,120,78,65.0
276,A,120,78,65.0
281,A,120,78,65.0
281,F,120,78,65.0
286,F,120,78,65.0
292,A,120,78,65.0
296,A,120,78,65.0
299,A,120,78,65.0
300,F,120,78,65.0
301,A,120,78,65.0
308,A,120,78,65.0
315,A,120,78,65.0
319,A,120,78,65.0
321,A,120,78,65.0
334,F,120,78,65.0
347,A,120,78,65.0
352,A,120,78,65.0
358,F,120,78,65.0
359,F,120,78,65.0
370,A,120,78,65.0
376,A,120,78,65.0
394,F,120,78,65.0
398,A,120,78,65.0
402,F,120,78,65.0
415,A,120,78,65.0
420,F,120,78,65.0
425,A,120,78,65.0
450,A,120,78,65.0
452,F,120,78,65.0
457,F,120,78,65.0
461,F,120,78,65.0
466,F,120,78,65.0
468,A,120,78,65.0
471,F,120,78,65.0
472,F,120,78,65.0
473,F,120,78,65.0
476,A,120,78,65.0
476,F,120,78,65.0
477,F,120,78,65.0
487,A,120,78,65.0
491,A,120,78,65.0
509,E,120,78,65.0
519,E,120,78,65.0
526,E,120,78,65.0
527,E,120,78,65.0
528,E,120,78,65.0
540,E,120,78,65.0
544,E,120,78,65.0
550,E,120,78,65.0
608,E,120,78,65.0
613,E,120,78,65.0
677,E,120,78,65.0
681,E,120,78,65.0
721,E,120,78,65.0
735,E,120,78,65.0
758,E,120,78,65.0
764,E,120,78,65.0
788,E,120,78,65.0
791,E,120,78,65.0
800,E,120,78,65.0
814,E,120,78,65.0
819,E,120,78,65.0
829,E,120,78,65.0
832,E,120,78,65.0
845,E,120,78,65.0
864,E,120,78,65.0
877,E,120,78,65.0
886,E,120,78,65.0
906,E,120,78,65.0
927,E,120,78,65.0
942,E,120,78,65.0
946,E,120,78,65.0
949,E,120,78,65.0
950,E,120,78,65.0
957,E,120,78,65.0
967,E,120,78,65.0
978,E,120,78,65.0
986,E,120,78,65.0
991,E,120,78,65.0
1012,D,120,78,65.0
1036,D,120,78,65.0
1039,D,120,78,65.0
1056,D,120,78,65.0
1074,D,120,78,65.0
1084,D,120,78,65.0
1105,D,120,78,65.0
1116,D,120,78,65.0
1120,D,120,78,65.0
1145,D,120,78,65.0
1151,D,120,78,65.0
1153,D,120,78,65.0
1159,D,120,78,65.0
1177,D,120,78,65.0
1182,D,120,78,65.0
1183,D,120,78,65.0
1193,D,120,78,65.0
1250,D,120,78,65.0
1255,D,120,78,65.0
1295,D,120,78,65.0
1316,D,120,78,65.0
1320,D,120,78,65.0
1322,D,120,78,65.0
1334,D,120,78,65.0
1352,D,120,78,65.0
1367,D,120,78,65.0
1375,D,120,78,65.0
1383,D,120,78,65.0
1412,D,120,78,65.0
1423,D,120,78,65.0
1429,D,120,78,65.0
1436,D,120,78,65.0
1438,D,120,78,65.0
1499,D,120,78,65.0
1517,C,120,78,65.0
1536,C,120,78,65.0
1538,C,120,78,65.0
1557,C,120,78,65.0
1567,C,120,78,65.0
1576,C,120,78,65.0
1581,C,120,78,65.0
1599,C,120,78,65.0
1603,C,120,78,65.0
1612,C,120,78,65.0
1615,C,120,78,65.0
1623,C,120,78,65.0
1636,C,120,78,65.0
1647,C,120,78,65.0
1650,C,120,78,65.0
1661,C,120,78,65.0
1662,C,120,78,65.0
1668,C,120,78,65.0
1701,C,120,78,65.0
1717,C,120,78,65.0
1718,C,120,78,65.0
1739,C,120,78,65.0
1761,C,120,78,65.0
1783,C,120,78,65.0
1817,C,120,78,65.0
1821,C,120,78,65.0
1825,C,120,78,65.0
1830,C,120,78,65.0
1832,C,120,78,65.0
1852,C,120,78,65.0
1859,C,120,78,65.0
1864,C,120,78,65.0
1872,C,120,78,65.0
1890,C,120,78,65.0
1898,C,120,78,65.0
1921,C,120,78,65.0
1934,C,120,78,65.0
1939,C,120,78,65.0
1940,C,120,78,65.0
1959,C,120,78,65.0
1960,C,120,78,65.0
1964,C,120,78,65.0
1993,C,120,78,65.0
2004,G,120,78,65.0
2016,B,120,78,65.0
2020,G,120,78,65.0
2045,B,120,78,65.0
2046,B,120,78,65.0
2053,G,120,78,65.0
2060,B,120,78,65.0
2060,G,120,78,65.0
2081,B,120,78,65.0
2099,G,120,78,65.0
2102,G,120,78,65.0
2103,G,120,78,65.0
2110,G,120,78,65.0
2120,G,120,78,65.0
2125,G,120,78,65.0
2128,B,120,78,65.0
2133,G,120,78,65.0
2140,G,120,78,65.0
2141,G,120,78,65.0
2154,G,120,78,65.0
2161,G,120,78,65.0
2162,B,120,78,65.0
2162,G,120,78,65.0
2165,G,120,78,65.0
2166,B,120,78,65.0
2173,G,120,78,65.0
2181,B,120,78,65.0
2184,B,120,78,65.0
2189,G,120,78,65.0
2191,B,120,78,65.0
2196,G,120,78,65.0
2203,G,120,78,65.0
2217,G,120,78,65.0
2218,B,120,78,65.0
2229,B,120,78,65.0
2230,G,120,78,65.0
2231,B,120,78,65.0
2232,B,120,78,65.0
2240,B,120,78,65.0
2242,G,120,78,65.0
2245,G,120,78,65.0
2251,B,120,78,65.0
2258,G,120,78,65.0
2267,B,120,78,65.0
2267,G,120,78,65.0
2282,B,120,78,65.0
2289,B,120,78,65.0
2299,B,120,78,65.0
2309,G,120,78,65.0
2313,B,120,78,65.0
2316,B,120,78,65.0
2318,G,120,78,65.0
2321,B,120,78,65.0
2329,B,120,78,65.0
2330,G,120,78,65.0
2339,B,120,78,65.0
2340,G,120,78,65.0
2352,G,120,78,65.0
2356,B,120,78,65.0
2356,G,120,78,65.0
2364,G,120,78,65.0
2367,B,120,78,65.0
2371,G,120,78,65.0
2382,B,120,78,65.0
2385,G,120,78,65.0
2386,B,120,78,65.0
2387,B,120,78,65.0
2387,G,120,78,65.0
2392,B,120,78,65.0
2398,B,120,78,65.0
2399,G,120,78,65.0
2403,B,120,78,65.0
2411,B,120,78,65.0
2412,B,120,78,65.0
2417,B,120,78,65.0
2422,G,120,78,65.0
2435,B,120,78,65.0
2446,G,120,78,65.0
2451,G,120,78,65.0
2457,B,120,78,65.0
2459,G,120,78,65.0
2462,B,120,78,65.0
2465,G,120,78,65.0
2467,G,120,78,65.0
2469,B,120,78,65.0
2480,G,120,78,65.0
2495,G,120,78,65.0
2498,B,120,78,65.0
2505,F,120,78,65.0
2523,F,120,78,65.0
2524,A,120,78,65.0
2529,A,120,78,65.0
2532,A,120,78,65.0
2534,F,120,78,65.0
2540,A,120,78,65.0
2541,A,120,78,65.0
2542,A,120,78,65.0
2544,F,120,78,65.0
2547,A,120,78,65.0
2552,F,120,78,65.0
2558,F,120,78,65.0
2559,A,120,78,65.0
2582,F,120,78,65.0
2586,F,120,78,65.0
2609,A,120,78,65.0
2615,F,120,78,65.0
2618,F,120,78,65.0
2624,A,120,78,65.0
2625,A,120,78,65.0
2627,A,120,78,65.0
2630,F,120,78,65.0
2636,A,120,78,65.0
2639,F,120,78,65.0
2656,A,120,78,65.0
2676,F,120,78,65.0
2679,A,120,78,65.0
2683,A,120,78,65.0
2697,F,120,78,65.0
2700,A,120,78,65.0
2701,F,120,78,65.0
2707,A,120,78,65.0
2715,F,120,78,65.0
2724,A,120,78,65.0
2728,A,120,78,65.0
2747,F,120,78,65.0
2755,F,120,78,65.0
2756,A,120,78,65.0
2760,F,120,78,65.0
2764,F,120,78,65.0
2770,F,120,78,65.0
2776,F,120,78,65.0
2780,F,120,78,65.0
2784,A,120,78,65.0
2785,A,120,78,65.0
2786,F,120,78,65.0
2792,F,120,78,65.0
2810,A,120,78,65.0
2811,A,120,78,65.0
2813,A,120,78,65.0
2814,F,120,78,65.0
2823,F,120,78,65.0
2829,A,120,78,65.0
2832,F,120,78,65.0
2839,F,120,78,65.0
2846,A,120,78,65.0
2853,F,120,78,65.0
2858,F,120,78,65.0
2872,A,120,78,65.0
2895,A,120,78,65.0
2910,A,120,78,65.0
2911,F,120,78,65.0
2923,F,120,78,65.0
2930,F,120,78,65.0
2938,A,120,78,65.0
2940,A,120,78,65.0
2956,A,120,78,65.0
2963,F,120,78,65.0
2975,A,120,78,65.0
2981,F,120,78,65.0
2982,A,120,78,65.0
2983,F,120,78,65.0
2985,F,120,78,65.0
2993,A,120,78,65.0
3007,E,120,78,65.0
3020,E,120,78,65.0
3051,E,120,78,65.0
3110,E,120,78,65.0
3113,E,120,78,65.0
3125,E,120,78,65.0
3127,E,120,78,65.0
3131,E,120,78,65.0
3153,E,120,78,65.0
3155,E,120,78,65.0
3161,E,120,78,65.0
3164,E,120,78,65.0
3195,E,120,78,65.0
3214,E,120,78,65.0
3245,E,120,78,65.0
3268,E,120,78,65.0
3275,E,120,78,65.0
3288,E,120,78,65.0
3299,E,120,78,65.0
3317,E,120,78,65.0
3342,E,120,78,65.0
3343,E,120,78,65.0
3370,E,120,78,65.0
3384,E,120,78,65.0
3387,E,120,78,65.0
3400,E,120,78,65.0
3406,E,120,78,65.0
3418,E,120,78,65.0
3423,E,120,78,65.0
3503,D,120,78,65.0
3509,D,120,78,65.0
3535,D,120,78,65.0
3548,D,120,78,65.0
3556,D,120,78,65.0
3557,D,120,78,65.0
3561,D,120,78,65.0
3616,D,120,78,65.0
3620,D,120,78,65.0
3624,D,120,78,65.0
3634,D,120,78,65.0
3639,D,120,78,65.0
3646,D,120,78,65.0
3677,D,120,78,65.0
3679,D,120,78,65.0
3688,D,120,78,65.0
3693,D,120,78,65.0
3702,D,120,78,65.0
3710,D,120,78,65.0
3739,D,120,78,65.0
3746,D,120,78,65.0
3755,D,120,78,65.0
3761,D,120,78,65.0
3769,D,120,78,65.0
3773,D,120,78,65.0
3784,D,120,78,65.0
3795,D,120,78,65.0
3798,D,120,78,65.0
3816,D,120,78,65.0
3819,D,120,78,65.0
3829,D,120,78,65.0
3838,D,120,78,65.0
3840,D,120,78,65.0
3845,D,120,78,65.0
3850,D,120,78,65.0
3863,D,120,78,65.0
3868,D,120,78,65.0
3876,D,120,78,65.0
3877,D,120,78,65.0
3896,D,120,78,65.0
3923,D,120,78,65.0
3962,D,120,78,65.0
4001,C,120,78,65.0
4006,C,120,78,65.0
4030,C,120,78,65.0
4036,C,120,78,65.0
4038,C,120,78,65.0
4052,C,120,78,65.0
4057,C,120,78,65.0
4075,C,120,78,65.0
4078,C,120,78,65.0
4085,C,120,78,65.0
4088,C,120,78,65.0
4100,C,120,78,65.0
4103,C,120,78,65.0
4110,C,120,78,65.0
4116,C,120,78,65.0
4129,C,120,78,65.0
4134,C,120,78,65.0
4137,C,120,78,65.0
4139,C,120,78,65.0
4144,C,120,78,65.0
4150,C,120,78,65.0
4163,C,120,78,65.0
4164,C,120,78,65.0
4175,C,120,78,65.0
4201,C,120,78,65.0
4203,C,120,78,65.0
4212,C,120,78,65.0
4221,C,120,78,65.0
4235,C,120,78,65.0
4270,C,120,78,65.0
4275,C,120,78,65.0
4288,C,120,78,65.0
4307,C,120,78,65.0
4310,C,120,78,65.0
4321,C,120,78,65.0
4328,C,120,78,65.0
4348,C,120,78,65.0
4352,C,120,78,65.0
4373,C,120,78,65.0
4379,C,120,78,65.0
4392,C,120,78,65.0
4400,C,120,78,65.0
4406,C,120,78,65.0
4413,C,120,78,65.0
4420,C,120,78,65.0
4430,C,120,78,65.0
4437,C,120,78,65.0
4465,C,120,78,65.0
4469,C,120,78,65.0
4489,C,120,78,65.0
4497,C,120,78,65.0
4522,G,120,78,65.0
4529,G,120,78,65.0
4541,B,120,78,65.0
4543,B,120,78,65.0
4561,G,120,78,65.0
4568,B,120,78,65.0
4570,G,120,78,65.0
4572,B,120,78,65.0
4574,G,120,78,65.0
4578,G,120,78,65.0
4584,B,120,78,65.0
4586,B,120,78,65.0
4592,G,120,78,65.0
4596,G,120,78,65.0
4599,B,120,78,65.0
4609,B,120,78,65.0
4613,B,120,78,65.0
4623,G,120,78,65.0
4633,G,120,78,65.0
4634,G,120,78,65.0
4650,G,120,78,65.0
4652,B,120,78,65.0
4652,G,120,78,65.0
4653,G,120,78,65.0
4655,G,120,78,65.0
4679,B,120,78,65.0
4686,G,120,78,65.0
4690,B,120,78,65.0
4692,B,120,78,65.0
4692,G,120,78,65.0
4701,B,120,78,65.0
4702,G,120,78,65.0
4712,B,120,78,65.0
4718,B,120,78,65.0
4725,B,120,78,65.0
4726,B,120,78,65.0
4735,G,120,78,65.0
4745,G,120,78,65.0
4752,B,120,78,65.0
4761,B,120,78,65.0
4776,B,120,78,65.0
4787,G,120,78,65.0
4792,G,120,78,65.0
4796,G,120,78,65.0
4801,B,120,78,65.0
4804,G,120,78,65.0
4805,G,120,78,65.0
4806,B,120,78,65.0
4816,B,120,78,65.0
4818,B,120,78,65.0
4820,G,120,78,65.0
4822,G,120,78,65.0
4829,B,120,78,65.0
4831,B,120,78,65.0
4833,B,120,78,65.0
4834,G,120,78,65.0
4835,G,120,78,65.0
4836,B,120,78,65.0
4844,G,120,78,65.0
4848,B,120,78,65.0
4856,G,120,78,65.0
4879,G,120,78,65.0
4882,B,120,78,65.0
4884,B,120,78,65.0
4886,B,120,78,65.0
4888,B,120,78,65.0
4903,B,120,78,65.0
4910,B,120,78,65.0
4935,B,120,78,65.0
4936,B,120,78,65.0
4951,B,120,78,65.0
4956,G,120,78,65.0
4958,G,120,78,65.0
4961,B,120,78,65.0
4965,B,120,78,65.0
4974,B,120,78,65.0
4976,B,120,78,65.0
4986,B,120,78,65.0
4991,B,120,78,65.0
4991,G,120,78,65.0
4992,G,120,78,65.0
4993,G,120,78,65.0
4999,B,120,78,65.0
2,F,120,79,65.83
3,F,120,79,65.83
10,A,120,79,65.83
16,F,120,79,65.83
56,A,120,79,65.83
57,F,120,79,65.83
61,F,120,79,65.83
64,A,120,79,65.83
72,A,120,79,65.83
75,F,120,79,65.83
80,A,120,79,65.83
96,A,120,79,65.83
102,F,120,79,65.83
132,A,120,79,65.83
133,A,120,79,65.83
152,A,120,79,65.83
158,F,120,79,65.83
173,A,120,79,65.83
177,F,120,79,65.83
185,F,120,79,65.83
186,A,120,79,65.83
190,A,120,79,65.83
191,F,120,79,65.83
198,A,120,79,65.83
216,A,120,79,65.83
218,A,120,79,65.83
224,A,120,79,65.83
250,A,120,79,65.83
254,A,120,79,65.83
261,A,120,79,65.83
277,A,120,79,65.83
280,A,120,79,65.83
286,A,120,79,65.83
290,A,120,79,65.83
294,F,120,79,65.83
295,F,120,79,65.83
298,A,120,79,65.83
306,F,120,79,65.83
307,F,120,79,65.83
310,A,120,79,65.83
327,A,120,79,65.83
332,F,120,79,65.83
340,F,120,79,65.83
353,F,120,79,65.83
375,F,120,79,65.83
378,F,120,79,65.83
379,F,120,79,65.83
384,A,120,79,65.83
385,A,120,79,65.83
386,F,120,79,65.83
414,F,120,79,65.83
416,F,120,79,65.83
418,A,120,79,65.83
418,F,120,79,65.83
422,F,120,79,65.83
428,A,120,79,65.83
449,F,120,79,65.83
455,F,120,79,65.83
463,F,120,79,65.83
464,F,120,79,65.83
465,F,120,79,65.83
466,A,120,79,65.83
479,A,120,79,65.83
482,F,120,79,65.83
486,F,120,79,65.83
511,E,120,79,65.83
532,E,120,79,65.83
539,E,120,79,65.83
543,E,120,79,65.83
556,E,120,79,65.83
580,E,120,79,65.83
595,E,120,79,65.83
616,E,120,79,65.83
624,E,120,79,65.83
626,E,120,79,65.83
641,E,120,79,65.83
696,E,120,79,65.83
712,E,120,79,65.83
713,E,120,79,65.83
736,E,120,79,65.83
737,E,120,79,65.83
745,E,120,79,65.83
760,E,120,79,65.83
766,E,120,79,65.83
781,E,120,79,65.83
783,E,120,79,65.83
792,E,120,79,65.83
802,E,120,79,65.83
804,E,120,79,65.83
827,E,120,79,65.83
836,E,120,79,65.83
855,E,120,79,65.83
889,E,120,79,65.83
890,E,120,79,65.83
900,E,120,79,65.83
921,E,120,79,65.83
940,E,120,79,65.83
954,E,120,79,65.83
979,E,120,79,65.83
983,E,120,79,65.83
989,E,120,79,65.83
1007,D,120,79,65.83
1010,D,120,79,65.83
1029,D,120,79,65.83
1050,D,120,79,65.83
1071,D,120,79,65.83
1100,D,120,79,65.83
1110,D,120,79,65.83
1121,D,120,79,65.83
1126,D,120,79,65.83
1154,D,120,79,65.83
1172,D,120,79,65.83
1207,D,120,79,65.83
1210,D,120,79,65.83
1216,D,120,79,65.83
1259,D,120,79,65.83
1263,D,120,79,65.83
1279,D,120,79,65.83
1280,D,120,79,65.83
1283,D,120,79,65.83
1288,D,120,79,65.83
1305,D,120,79,65.83
1309,D,120,79,65.83
1313,D,120,79,65.83
1325,D,120,79,65.83
1366,D,120,79,65.83
1372,D,120,79,65.83
1374,D,120,79,65.83
1382,D,120,79,65.83
1385,D,120,79,65.83
1388,D,120,79,65.83
1400,D,120,79,65.83
1402,D,120,79,65.83
1415,D,120,79,65.83
1456,D,120,79,65.83
1465,D,120,79,65.83
1470,D,120,79,65.83
1477,D,120,79,65.83
1491,D,120,79,65.83
1493,D,120,79,65.83
1502,C,120,79,65.83
1540,C,120,79,65.83
1556,C,120,79,65.83
1559,C,120,79,65.83
1608,C,120,79,65.83
1633,C,120,79,65.83
1634,C,120,79,65.83
1648,C,120,79,65.83
1655,C,120,79,65.83
1656,C,120,79,65.83
1675,C,120,79,65.83
1682,C,120,79,65.83
1687,C,120,79,65.83
1689,C,120,79,65.83
1708,C,120,79,65.83
1730,C,120,79,65.83
1735,C,120,79,65.83
1736,C,120,79,65.83
1749,C,120,79,65.83
1777,C,120,79,65.83
1782,C,120,79,65.83
1789,C,120,79,65.83
1793,C,120,79,65.83
1794,C,120,79,65.83
1796,C,120,79,65.83
1800,C,120,79,65.83
1802,C,120,79,65.83
1805,C,120,79,65.83
1806,C,120,79,65.83
1816,C,120,79,65.83
1843,C,120,79,65.83
1848,C,120,79,65.83
1856,C,120,79,65.83
1869,C,120,79,65.83
1882,C,120,79,65.83
1889,C,120,79,65.83
1905,C,120,79,65.83
1906,C,120,79,65.83
1932,C,120,79,65.83
1937,C,120,79,65.83
1943,C,120,79,65.83
1946,C,120,79,65.83
1951,C,120,79,65.83
1975,C,120,79,65.83
1986,C,120,79,65.83
1991,C,120,79,65.83
1994,C,120,79,65.83
2008,G,120,79,65.83
2017,B,120,79,65.83
2019,B,120,79,65.83
2021,G,120,79,65.83
2036,B,120,79,65.83
2063,B,120,79,65.83
2070,B,120,79,65.83
2087,G,120,79,65.83
2093,G,120,79,65.83
2095,G,120,79,65.83
2096,B,120,79,65.83
2100,B,120,79,65.83
2109,B,120,79,65.83
2110,B,120,79,65.83
2115,G,120,79,65.83
2116,B,120,79,65.83
2118,G,120,79,65.83
2119,G,120,79,65.83
2123,G,120,79,65.83
2140,B,120,79,65.83
2143,G,120,79,65.83
2147,G,120,79,65.83
2152,B,120,79,65.83
2166,G,120,79,65.83
2167,G,120,79,65.83
2171,B,120,79,65.83
2177,G,120,79,65.83
2182,B,120,79,65.83
2190,B,120,79,65.83
2197,B,120,79,65.83
2197,G,120,79,65.83
2198,G,120,79,65.83
2215,G,120,79,65.83
2219,G,120,79,65.83
2227,G,120,79,65.83
2228,B,120,79,65.83
2234,G,120,79,65.83
2236,G,120,79,65.83
2241,B,120,79,65.83
2246,B,120,79,65.83
2247,G,120,79,65.83
2249,G,120,79,65.83
2256,G,120,79,65.83
2261,B,120,79,65.83
2263,G,120,79,65.83
2265,G,120,79,65.83
2278,G,120,79,65.83
2282,G,120,79,65.83
2286,B,120,79,65.83
2288,B,120,79,65.83
2289,G,120,79,65.83
2291,B,120,79,65.83
2302,B,120,79,65.83
2304,G,120,79,65.83
2308,B,120,79,65.83
2315,B,120,79,65.83
2341,G,120,79,65.83
2345,B,120,79,65.83
2358,B,120,79,65.83
2360,B,120,79,65.83
2363,B,120,79,65.83
2363,G,120,79,65.83
2365,G,120,79,65.83
2370,B,120,79,65.83
2371,B,120,79,65.83
2381,G,120,79,65.83
2396,B,120,79,65.83
2401,G,120,79,65.83
2403,G,120,79,65.83
2407,G,120,79,65.83
2410,G,120,79,65.83
2423,G,120,79,65.83
2425,G,120,79,65.83
2429,B,120,79,65.83
2429,G,120,79,65.83
2430,G,120,79,65.83
2436,G,120,79,65.83
2443,G,120,79,65.83
2444,G,120,79,65.83
2449,B,120,79,65.83
2456,G,120,79,65.83
2459,B,120,79,65.83
2466,G,120,79,65.83
2490,B,120,79,65.83
2499,B,120,79,65.83
2521,A,120,79,65.83
2525,F,120,79,65.83
2527,A,120,79,65.83
2529,F,120,79,65.83
2536,F,120,79,65.83
2539,A,120,79,65.83
2553,F,120,79,65.83
2557,F,120,79,65.83
2563,A,120,79,65.83
2563,F,120,79,65.83
2567,A,120,79,65.83
2567,F,120,79,65.83
2568,F,120,79,65.83
2570,A,120,79,65.83
2579,F,120,79,65.83
2581,A,120,79,65.83
2590,A,120,79,65.83
2595,A,120,79,65.83
2596,A,120,79,65.83
2602,F,120,79,65.83
2606,A,120,79,65.83
2617,F,120,79,65.83
2624,F,120,79,65.83
2634,F,120,79,65.83
2649,F,120,79,65.83
2666,A,120,79,65.83
2670,F,120,79,65.83
2673,F,120,79,65.83
2678,F,120,79,65.83
2680,A,120,79,65.83
2702,F,120,79,65.83
2729,F,120,79,65.83
2732,A,120,79,65.83
2741,A,120,79,65.83
2742,A,120,79,65.83
2744,A,120,79,65.83
2752,F,120,79,65.83
2755,A,120,79,65.83
2764,A,120,79,65.83
2780,A,120,79,65.83
2789,F,120,79,65.83
2803,F,120,79,65.83
2804,A,120,79,65.83
2817,A,120,79,65.83
2821,F,120,79,65.83
2827,A,120,79,65.83
2835,A,120,79,65.83
2837,F,120,79,65.83
2838,F,120,79,65.83
2853,A,120,79,65.83
2863,F,120,79,65.83
2864,F,120,79,65.83
2866,F,120,79,65.83
2875,A,120,79,65.83
2888,A,120,79,65.83
2888,F,120,79,65.83
2895,F,120,79,65.83
2897,A,120,79,65.83
2904,F,120,79,65.83
2910,F,120,79,65.83
2924,F,120,79,65.83
2931,F,120,79,65.83
2933,F,120,79,65.83
2951,A,120,79,65.83
2959,A,120,79,65.83
2964,F,120,79,65.83
2967,F,120,79,65.83
2976,F,120,79,65.83
2977,A,120,79,65.83
3011,E,120,79,65.83
3030,E,120,79,65.83
3073,E,120,79,65.83
3079,E,120,79,65.83
3082,E,120,79,65.83
3099,E,120,79,65.83
3140,E,120,79,65.83
3147,E,120,79,65.83
3154,E,120,79,65.83
3169,E,120,79,65.83
3202,E,120,79,65.83
3204,E,120,79,65.83
3207,E,120,79,65.83
3219,E,120,79,65.83
3224,E,120,79,65.83
3242,E,120,79,65.83
3244,E,120,79,65.83
3246,E,120,79,65.83
3262,E,120,79,65.83
3264,E,120,79,65.83
3266,E,120,79,65.83
3292,E,120,79,65.83
3293,E,120,79,65.83
3294,E,120,79,65.83
3298,E,120,79,65.83
3320,E,120,79,65.83
3334,E,120,79,65.83
3344,E,120,79,65.83
3355,E,120,79,65.83
3371,E,120,79,65.83
3376,E,120,79,65.83
3393,E,120,79,65.83
3394,E,120,79,65.83
3403,E,120,79,65.83
3414,E,120,79,65.83
3426,E,120,79,65.83
3456,E,120,79,65.83
3482,E,120,79,65.83
3485,E,120,79,65.83
3520,D,120,79,65.83
3526,D,120,79,65.83
3564,D,120,79,65.83
3565,D,120,79,65.83
3567,D,120,79,65.83
3571,D,120,79,65.83
3579,D,120,79,65.83
3584,D,120,79,65.83
3586,D,120,79,65.83
3632,D,120,79,65.83
3643,D,120,79,65.83
3648,D,120,79,65.83
3655,D,120,79,65.83
3666,D,120,79,65.83
3704,D,120,79,65.83
3711,D,120,79,65.83
3714,D,120,79,65.83
3719,D,120,79,65.83
3751,D,120,79,65.83
3756,D,120,79,65.83
3765,D,120,79,65.83
3781,D,120,79,65.83
3830,D,120,79,65.83
3867,D,120,79,65.83
3883,D,120,79,65.83
3901,D,120,79,65.83
3910,D,120,79,65.83
3915,D,120,79,65.83
3922,D,120,79,65.83
3927,D,120,79,65.83
3945,D,120,79,65.83
3950,D,120,79,65.83
3981,D,120,79,65.83
3983,D,120,79,65.83
4019,C,120,79,65.83
4032,C,120,79,65.83
4035,C,120,79,65.83
4045,C,120,79,65.83
4083,C,120,79,65.83
4090,C,120,79,65.83
4092,C,120,79,65.83
4132,C,120,79,65.83
4162,C,120,79,65.83
4187,C,120,79,65.83
4194,C,120,79,65.83
4222,C,120,79,65.83
4225,C,120,79,65.83
4244,C,120,79,65.83
4249,C,120,79,65.83
4250,C,120,79,65.83
4255,C,120,79,65.83
4257,C,120,79,65.83
4289,C,120,79,65.83
4290,C,120,79,65.83
4291,C,120,79,65.83
4293,C,120,79,65.83
4295,C,120,79,65.83
4302,C,120,79,65.83
4315,C,120,79,65.83
4334,C,120,79,65.83
4357,C,120,79,65.83
4380,C,120,79,65.83
4394,C,120,79,65.83
4411,C,120,79,65.83
4449,C,120,79,65.83
4452,C,120,79,65.83
4455,C,120,79,65.83
4515,B,120,79,65.83
4528,G,120,79,65.83
4535,G,120,79,65.83
4538,B,120,79,65.83
4542,G,120,79,65.83
4544,G,120,79,65.83
4545,B,120,79,65.83
4555,G,120,79,65.83
4557,G,120,79,65.83
4562,B,120,79,65.83
4585,G,120,79,65.83
4586,G,120,79,65.83
4589,B,120,79,65.83
4593,B,120,79,65.83
4600,B,120,79,65.83
4607,B,120,79,65.83
4608,G,120,79,65.83
4611,B,120,79,65.83
4614,B,120,79,65.83
4615,B,120,79,65.83
4615,G,120,79,65.83
4625,B,120,79,65.83
4627,G,120,79,65.83
4633,B,120,79,65.83
4636,B,120,79,65.83
4637,G,120,79,65.83
4647,G,120,79,65.83
4658,B,120,79,65.83
4679,G,120,79,65.83
4691,G,120,79,65.83
4696,G,120,79,65.83
4699,G,120,79,65.83
4703,B,120,79,65.83
4703,G,120,79,65.83
4706,G,120,79,65.83
4709,B,120,79,65.83
4711,B,120,79,65.83
4713,B,120,79,65.83
4723,B,120,79,65.83
4733,G,120,79,65.83
4746,B,120,79,65.83
4750,B,120,79,65.83
4769,G,120,79,65.83
4771,G,120,79,65.83
4776,G,120,79,65.83
4777,B,120,79,65.83
4778,G,120,79,65.83
4785,G,120,79,65.83
4786,B,120,79,65.83
4807,G,120,79,65.83
4808,G,120,79,65.83
4809,B,120,79,65.83
4822,B,120,79,65.83
4824,G,120,79,65.83
4825,B,120,79,65.83
4827,G,120,79,65.83
4829,G,120,79,65.83
4834,B,120,79,65.83
4836,G,120,79,65.83
4837,G,120,79,65.83
4838,G,120,79,65.83
4849,B,120,79,65.83
4851,G,120,79,65.83
4855,G,120,79,65.83
4858,B,120,79,65.83
4861,G,120,79,65.83
4862,B,120,79,65.83
4868,B,120,79,65.83
4881,G,120,79,65.83
4885,B,120,79,65.83
4894,B,120,79,65.83
4896,B,120,79,65.83
4902,G,120,79,65.83
4907,B,120,79,65.83
4909,B,120,79,65.83
4926,B,120,79,65.83
4929,B,120,79,65.83
4930,G,120,79,65.83
4939,G,120,79,65.83
4960,B,120,79,65.83
4962,B,120,79,65.83
